,Subtype_0,Subtype_1,Subtype_2,Subtype_3
TF,-0.7033506528962223,-1.7509985190516724,-2.207238574522463,0.7033506528962223
LOC93432,-2.1874456501620063,-0.6513131757790609,0.6513131757790609,-1.7437963077926035
TNS4,-1.1018634717125166,1.079157432716888,-1.079157432716888,-2.442401391321491
FCGBP,-2.0524760304769343,-1.1390335241212992,1.1390335241212992,-2.150230668655803
SPINK5,0.022278420625531023,-2.0798584995215883,-0.022278420625531023,-0.25846727012659626
TCEAL2,1.6988985625028048,-1.8465903520547482,-1.6988985625028048,-2.2736242630170493
PI16,-0.04846953233767056,0.04846953233767056,-0.07142338418049127,-2.039077722922524
UCA1,-0.698944137825445,-2.360178487189464,0.698944137825445,-1.3035972207925557
CYP4F2,-2.0631789936752845,0.20134829724115721,-0.20134829724115721,-1.4961139388398192
PPP1R1A,0.49704173654541056,-1.124872600522045,-0.49704173654541056,-2.3162055710655434
LEFTY1,-2.0481141560273026,-2.0532970923853564,0.8554198903138017,-0.8554198903138017
C4BPA,-1.1153539954279086,-2.417190876086259,0.8659636632985902,-0.8659636632985902
VIP,-0.34227967441098867,-2.0879214825219634,8.401131336474888e-05,-8.401131336474888e-05
DACT2,-1.4711198375228927,1.4711198375228927,-1.9975352045014714,-2.2246640287627715
HHLA2,-1.9667340419792836,0.5254320950988434,-0.5254320950988434,-1.9419829950407952
CDH16,-2.271141274767283,1.57900081485525,-1.57900081485525,-1.9050684783047416
CAPN6,0.3203915973461387,-2.2549059166204004,-0.3203915973461387,-0.6815422309914337
SLC17A4,-1.8306977811049576,-0.7689698151259333,0.7689698151259333,-2.1881651174529417
TRIM29,-0.5178455534320275,-0.2643185572278488,-2.2155098777108275,0.2643185572278488
NR1I2,-2.1192091335575034,0.6414495417834356,-0.6414495417834356,-1.8424684336336716
SULT1E1,-1.997939691708978,1.8458080921971747,-2.1187284024030206,-1.8458080921971747
MOGAT2,-1.620306699158647,0.07030623790198678,-0.07030623790198678,-1.891386667171176
GABRA3,-1.799840389221788,-2.0875469995346903,0.5298694857722905,-0.5298694857722905
VGLL1,-2.0669459712373492,1.8932295910919097,-2.0234593664047047,-1.8932295910919097
TRIM54,-2.2836529626917,1.4469718603285506,-1.9072571807434011,-1.4469718603285506
SFRP4,1.8179076434156254,-2.103445651532325,-1.8179076434156254,-2.034119595022085
TGM3,-0.9381895913696833,-2.3231126194409155,-0.48897913861314946,0.48897913861314946
HOXB13,-1.959642396159005,-0.6174089547575697,-2.009286119432055,0.6174089547575697
XPNPEP2,-1.7380930911759847,-0.6246553917986951,0.6246553917986951,-2.1778816824226794
SOSTDC1,-0.9306892882787339,-2.14113860127954,0.06150235189035199,-0.06150235189035199
CSAG3,-1.390024873281082,-2.038025563378345,-0.08977686483400012,0.08977686483400012
SLC3A1,-2.448076953554775,-1.254585534705384,1.254585534705384,-1.295729993018632
ALDH3B2,-1.2417917516556596,0.9115367534182123,-2.4197992298059683,-0.9115367534182123
AGR3,-2.2979717955742687,1.6692263649425354,-1.8112475353975268,-1.6692263649425354
GPR110,0.02893263257348021,-2.0730753874117083,-0.21854361239901599,-0.02893263257348021
ALPP,-1.5492369582020884,1.5492369582020884,-2.1598849127355213,-2.0695395632204017
AADAC,-0.8750186581048938,-1.6307058789116409,-2.3265612125835937,0.8750186581048938
A1CF,-2.211025506667205,0.5031604653478023,-0.5031604653478023,-1.5515646336679312
FREM2,-1.650898848246273,1.503282134614351,-1.503282134614351,-2.383540653587773
PON3,-2.0850772495220045,-2.0659418791110165,1.796775587725925,-1.796775587725925
LOC440905,-2.0424629114210555,-1.8131170243150059,1.8131170243150059,-2.0985136330309
B4GALNT4,0.036735183697706696,-0.42382157759480776,-0.036735183697706696,-2.116418127703758
RBP4,-1.1008914584421212,-1.0279788565809729,1.0279788565809729,-2.4385898887116944
ATP13A4,0.22493659646493377,-2.2090775817419592,-1.054067278409619,-0.22493659646493377
PLP1,0.33397155918391924,-2.2618981542580032,-0.33397155918391924,-0.7084052597727127
TMEM189-UBE2V1,-0.8695532225436079,0.3738752248306015,-2.2833317504671573,-0.3738752248306015
C11orf86,-1.878437589177094,0.173443015366608,-0.173443015366608,-1.7452766266863937
PPAN-P2RY11,-0.44313294046349183,-0.637004919571587,-2.2876549023033506,0.44313294046349183
TACR2,0.6129684891055055,-2.3530116848269946,-0.825557745909018,-0.6129684891055055
CNTFR,0.8583134088853936,-2.3269606563856895,-1.616185637780144,-0.8583134088853936
