,Subtype_0,Subtype_1,Subtype_2,Subtype_3
KATNAL2,-2.202028468623656,0.7142355269996987,-0.7142355269996987,-1.7685832097135399
FGF14,-2.0141492633687346,1.9622713305731776,-1.9622713305731776,-2.021494811375185
RN7SKP277,-0.7155995082868697,-1.825385186392778,-2.1676449088414236,0.7155995082868697
PPFIA1,-1.6236815853414444,0.42277522248077387,-0.42277522248077387,-2.134008265855335
TCF4,-0.5469028176232292,-2.2969918340175637,0.5469028176232292,-0.5469028176232292
LRCH1,-1.4743956725214746,1.4743956725214746,-2.0661924682781896,-2.170545623241735
PLOD3,-0.7526871603420384,-2.3904214740522653,0.7526871603420384,-1.176239138025718
RNA5SP458,-1.8159820086206628,1.8159820086206628,-1.976381245952343,-2.151163260900509
ADAMTS12,-0.42638258636717075,-2.2632204294009695,0.42638258636717075,-1.274868650707863
RN7SL50P,-1.833999037799131,1.749517213018437,-1.749517213018437,-2.262941422818975
